Source	Target	prevalence_numMonths	prevalence_fractionMonths	Month_01	Month_02	Month_03	Month_04	Month_05	Month_06	Month_07	Month_08	Month_09	Month_10	Month_11	Month_12
bn_ASV_000031	bp_ASV_000012	83	69.1666666666667	60	30	40	40	80	90	70	90	80	90	80	80
bn_ASV_000031	ep_ASV_00051	62	51.6666666666667	50	30	40	20	60	80	50	40	40	80	70	60
bn_ASV_000032	bn_ASV_000025	72	60	60	30	30	30	40	70	80	60	70	70	100	80
bn_ASV_000032	bn_ASV_000072	63	52.5	70	90	80	90	80	60	0	30	30	0	50	50
bn_ASV_000032	bn_ASV_000151	73	60.8333333333333	80	90	80	90	100	70	10	0	10	30	80	90
bn_ASV_000032	en_ASV_00179	78	65	70	80	70	70	80	70	40	60	20	60	80	80
bn_ASV_000033	bn_ASV_000001	76	63.3333333333333	70	90	100	60	100	80	40	20	50	50	60	40
bn_ASV_000033	bn_ASV_000009	74	61.6666666666667	60	90	90	80	100	80	40	20	40	50	60	30
bn_ASV_000033	bn_ASV_000017	60	50	70	100	100	100	90	50	0	10	0	0	40	40
bn_ASV_000033	bn_ASV_000020	60	50	70	80	90	40	30	40	30	20	50	50	60	40
bn_ASV_000033	bn_ASV_000036	72	60	60	100	100	90	100	70	10	0	50	50	50	40
bn_ASV_000033	bn_ASV_000072	55	45.8333333333333	60	90	80	80	80	50	0	10	30	0	40	30
bn_ASV_000033	bn_ASV_000151	58	48.3333333333333	60	90	80	90	100	60	0	0	0	10	60	30
bn_ASV_000033	bn_ASV_000203	49	40.8333333333333	60	80	70	90	60	60	30	0	30	10	0	0
bn_ASV_000033	bn_ASV_000239	46	38.3333333333333	40	90	90	90	60	20	0	0	0	0	50	20
bn_ASV_000033	bn_ASV_000475	48	40	20	80	90	90	70	60	0	0	0	10	30	30
bn_ASV_000033	bp_ASV_000033	62	51.6666666666667	40	70	90	90	80	70	20	20	40	40	40	20
bn_ASV_000033	bp_ASV_000036	68	56.6666666666667	50	100	90	80	80	70	30	0	40	50	50	40
bn_ASV_000036	bn_ASV_000001	81	67.5	80	90	100	50	100	90	10	0	50	80	70	90
bn_ASV_000036	bn_ASV_000072	58	48.3333333333333	70	90	80	80	80	60	0	0	30	0	40	50
bn_ASV_000036	bn_ASV_000078	67	55.8333333333333	80	100	100	60	90	70	0	0	10	30	60	70
bn_ASV_000036	bn_ASV_000089	64	53.3333333333333	80	100	100	70	70	50	0	0	10	40	50	70
bn_ASV_000036	bn_ASV_000239	51	42.5	60	90	90	90	60	10	0	0	0	0	50	60
bn_ASV_000036	bp_ASV_000017	58	48.3333333333333	80	100	90	80	60	40	0	0	10	20	30	70
bn_ASV_000036	bp_ASV_000036	76	63.3333333333333	60	100	90	80	80	80	10	0	40	80	50	90
bn_ASV_000036	en_ASV_00583	47	39.1666666666667	80	100	100	50	30	30	0	0	0	0	30	50
bn_ASV_000036	ep_ASV_00032	54	45	80	100	90	70	60	10	0	0	10	20	40	60
bn_ASV_000037	bn_ASV_000001	70	58.3333333333333	100	90	100	50	70	60	10	0	0	50	80	90
bn_ASV_000037	bn_ASV_000007	76	63.3333333333333	100	100	100	80	70	60	10	0	0	50	90	100
bn_ASV_000037	bn_ASV_000026	71	59.1666666666667	100	90	100	80	50	50	10	0	0	50	90	90
bn_ASV_000037	bn_ASV_000036	67	55.8333333333333	80	100	100	80	70	60	0	0	0	40	60	80
bn_ASV_000037	bn_ASV_000073	59	49.1666666666667	90	100	100	60	40	0	0	0	0	10	90	100
bn_ASV_000037	bn_ASV_000078	66	55	90	100	100	60	60	60	10	0	0	0	90	90
bn_ASV_000037	bn_ASV_000088	68	56.6666666666667	100	100	100	70	20	40	10	0	0	50	90	100
bn_ASV_000037	bn_ASV_000089	62	51.6666666666667	80	100	100	60	60	40	0	0	0	20	80	80
bn_ASV_000037	bn_ASV_000102	67	55.8333333333333	100	90	100	70	30	50	10	0	0	30	90	100
bn_ASV_000037	bn_ASV_000104	55	45.8333333333333	60	90	80	60	50	30	0	0	0	30	80	70
bn_ASV_000037	bn_ASV_000107	55	45.8333333333333	100	100	90	40	30	0	0	0	0	10	80	100
bn_ASV_000037	bn_ASV_000129	64	53.3333333333333	100	100	100	80	40	60	0	0	0	40	50	70
bn_ASV_000037	bn_ASV_000133	66	55	90	90	90	80	30	40	10	0	0	50	90	90
bn_ASV_000037	bn_ASV_000146	57	47.5	80	80	60	30	40	60	10	0	0	30	90	90
bn_ASV_000037	bn_ASV_000151	68	56.6666666666667	90	90	80	80	70	60	10	0	0	30	80	90
bn_ASV_000037	bn_ASV_000155	69	57.5	90	90	100	80	40	60	10	0	0	40	90	90
bn_ASV_000037	bn_ASV_000184	59	49.1666666666667	90	90	70	60	20	50	10	0	0	20	90	90
bn_ASV_000037	bn_ASV_000193	52	43.3333333333333	100	100	90	50	0	0	0	0	0	0	90	90
bn_ASV_000037	bn_ASV_000197	44	36.6666666666667	90	90	90	30	40	0	0	0	0	20	20	60
bn_ASV_000037	bn_ASV_000213	46	38.3333333333333	90	90	70	20	0	0	0	0	0	0	90	100
bn_ASV_000037	bn_ASV_000226	45	37.5	90	90	90	10	0	0	0	0	0	0	70	100
bn_ASV_000037	bn_ASV_000230	53	44.1666666666667	90	100	100	50	20	0	0	0	0	0	80	90
bn_ASV_000037	bn_ASV_000239	52	43.3333333333333	70	90	90	80	40	10	0	0	0	0	70	70
bn_ASV_000037	bn_ASV_000244	51	42.5	100	100	100	10	0	0	0	0	0	30	80	90
bn_ASV_000037	bn_ASV_000252	47	39.1666666666667	90	80	100	0	0	0	0	0	0	20	80	100
bn_ASV_000037	bn_ASV_000280	41	34.1666666666667	100	90	100	0	0	0	0	0	0	0	30	90
bn_ASV_000037	bn_ASV_000302	41	34.1666666666667	90	100	90	20	0	0	0	0	0	0	30	80
bn_ASV_000037	bn_ASV_000308	49	40.8333333333333	90	80	90	40	0	30	0	0	0	10	60	90
bn_ASV_000037	bn_ASV_000331	54	45	100	70	90	10	0	40	10	0	0	50	80	90
bn_ASV_000037	bn_ASV_000333	42	35	70	90	90	30	0	0	0	0	0	10	70	60
bn_ASV_000037	bn_ASV_000361	47	39.1666666666667	80	90	60	30	0	0	0	0	0	30	80	100
bn_ASV_000037	bn_ASV_000398	44	36.6666666666667	90	90	90	50	0	0	0	0	0	0	40	80
bn_ASV_000037	bn_ASV_000474	42	35	80	70	40	40	20	0	0	0	0	20	60	90
bn_ASV_000037	bn_ASV_000511	42	35	80	80	50	0	20	0	0	0	0	10	90	90
bn_ASV_000037	bp_ASV_000001	60	50	100	60	50	50	60	60	10	0	0	50	80	80
bn_ASV_000037	bp_ASV_000059	62	51.6666666666667	100	100	100	60	40	10	0	0	0	30	80	100
bn_ASV_000037	bp_ASV_000080	60	50	90	90	80	50	40	20	10	0	0	50	80	90
bn_ASV_000037	bp_ASV_000088	59	49.1666666666667	100	100	90	60	10	10	10	0	0	40	80	90
bn_ASV_000037	bp_ASV_000102	55	45.8333333333333	100	100	80	40	10	20	0	0	0	30	80	90
bn_ASV_000037	bp_ASV_000113	44	36.6666666666667	100	80	40	0	0	0	0	0	0	40	80	100
bn_ASV_000037	bp_ASV_000124	64	53.3333333333333	100	100	90	70	50	20	0	0	0	50	80	80
bn_ASV_000037	bp_ASV_000125	69	57.5	100	100	100	70	40	50	10	0	0	50	80	90
bn_ASV_000037	bp_ASV_000146	65	54.1666666666667	100	100	90	40	50	40	10	0	0	50	80	90
bn_ASV_000037	bp_ASV_000197	41	34.1666666666667	70	80	100	20	30	10	0	0	0	20	30	50
bn_ASV_000037	bp_ASV_000210	51	42.5	90	100	90	60	10	10	0	0	0	10	70	70
bn_ASV_000037	bp_ASV_000213	46	38.3333333333333	100	100	90	0	0	0	0	0	0	0	80	90
bn_ASV_000037	bp_ASV_000230	51	42.5	90	100	80	60	20	10	0	0	0	20	60	70
bn_ASV_000037	bp_ASV_000244	45	37.5	80	100	60	10	0	0	0	0	0	30	80	90
bn_ASV_000037	bp_ASV_000308	45	37.5	90	100	80	40	10	0	0	0	0	10	50	70
bn_ASV_000037	bp_ASV_000311	43	35.8333333333333	90	70	50	10	0	0	0	0	0	40	70	100
bn_ASV_000037	bp_ASV_000348	44	36.6666666666667	100	70	60	30	10	10	0	0	0	20	70	70
bn_ASV_000037	bp_ASV_000367	41	34.1666666666667	100	100	80	20	10	0	0	0	0	0	40	60
bn_ASV_000037	bp_ASV_000398	43	35.8333333333333	90	90	90	40	0	0	0	0	0	10	40	70
bn_ASV_000037	bp_ASV_000413	50	41.6666666666667	90	100	60	40	40	20	0	0	0	10	60	80
bn_ASV_000037	en_ASV_00016	58	48.3333333333333	100	100	100	80	40	10	0	0	0	0	80	70
bn_ASV_000037	en_ASV_00053	61	50.8333333333333	100	100	90	30	50	10	10	0	0	50	70	100
bn_ASV_000037	en_ASV_00092	61	50.8333333333333	100	100	100	70	40	20	0	0	0	10	70	100
bn_ASV_000037	en_ASV_00112	66	55	100	90	90	80	50	50	0	0	0	20	90	90
bn_ASV_000037	en_ASV_00206	62	51.6666666666667	100	90	90	60	50	30	0	0	0	30	90	80
bn_ASV_000037	en_ASV_00366	48	40	100	100	80	60	50	0	0	0	0	0	0	90
bn_ASV_000037	en_ASV_00406	39	32.5	100	90	70	20	0	0	0	0	0	0	50	60
bn_ASV_000037	en_ASV_00472	65	54.1666666666667	100	100	80	60	50	30	0	0	0	50	80	100
bn_ASV_000037	en_ASV_00547	59	49.1666666666667	100	80	80	40	40	30	0	0	0	30	90	100
bn_ASV_000037	en_ASV_00570	48	40	100	90	80	10	0	0	0	0	0	20	80	100
bn_ASV_000037	en_ASV_00583	49	40.8333333333333	90	100	100	50	30	30	0	0	0	0	40	50
bn_ASV_000037	en_ASV_00636	50	41.6666666666667	100	100	90	20	10	0	0	0	0	30	70	80
bn_ASV_000037	en_ASV_00683	47	39.1666666666667	100	70	70	20	0	0	0	0	0	30	80	100
bn_ASV_000037	en_ASV_00715	46	38.3333333333333	100	80	90	40	0	0	0	0	0	10	70	70
bn_ASV_000037	en_ASV_00879	40	33.3333333333333	100	90	70	0	0	0	0	0	0	0	50	90
bn_ASV_000037	en_ASV_00954	39	32.5	100	60	80	40	0	0	0	0	0	0	40	70
bn_ASV_000037	en_ASV_00983	51	42.5	100	90	100	20	10	0	0	0	0	20	80	90
bn_ASV_000037	en_ASV_01063	52	43.3333333333333	90	70	80	60	20	30	0	0	0	10	70	90
bn_ASV_000037	en_ASV_01073	42	35	70	60	100	0	20	0	0	0	0	30	60	80
bn_ASV_000037	ep_ASV_00018	54	45	100	100	70	50	30	10	0	0	0	10	80	90
bn_ASV_000037	ep_ASV_00029	52	43.3333333333333	90	100	80	60	20	0	0	0	0	20	50	100
bn_ASV_000037	ep_ASV_00032	51	42.5	100	100	80	70	40	10	0	0	0	0	50	60
bn_ASV_000037	ep_ASV_00037	60	50	100	100	80	40	20	30	10	0	0	40	80	100
bn_ASV_000037	ep_ASV_00070	45	37.5	100	100	80	10	0	0	0	0	0	0	70	90
bn_ASV_000037	ep_ASV_00127	50	41.6666666666667	90	90	80	40	0	0	0	0	0	40	70	90
bn_ASV_000037	ep_ASV_00213	51	42.5	90	70	80	30	10	20	0	0	0	40	80	90
bn_ASV_000037	ep_ASV_00246	40	33.3333333333333	100	80	70	10	0	0	0	0	0	0	50	90
bn_ASV_000037	ep_ASV_00350	42	35	60	90	70	50	0	0	0	0	0	10	60	80
bn_ASV_000037	ep_ASV_00460	46	38.3333333333333	60	80	70	40	30	10	0	0	0	30	60	80
bn_ASV_000038	bn_ASV_000001	84	70	80	80	100	50	100	80	70	20	50	70	90	50
bn_ASV_000038	bn_ASV_000017	64	53.3333333333333	80	90	100	90	90	50	0	10	10	0	70	50
bn_ASV_000038	bn_ASV_000020	67	55.8333333333333	80	70	90	30	30	40	60	20	50	70	80	50
bn_ASV_000038	bn_ASV_000025	58	48.3333333333333	50	20	30	30	40	70	70	20	50	70	80	50
bn_ASV_000038	bn_ASV_000032	86	71.6666666666667	70	90	100	90	100	70	70	20	50	70	80	50
bn_ASV_000038	bn_ASV_000033	69	57.5	60	90	100	90	100	60	30	10	20	40	60	30
bn_ASV_000038	bn_ASV_000036	73	60.8333333333333	80	90	100	90	100	80	0	0	20	60	60	50
bn_ASV_000038	bn_ASV_000059	61	50.8333333333333	80	90	90	80	60	40	0	0	30	10	80	50
bn_ASV_000038	bn_ASV_000072	58	48.3333333333333	70	90	80	80	80	60	0	10	20	0	50	40
bn_ASV_000038	bn_ASV_000078	67	55.8333333333333	80	90	100	60	90	70	20	0	10	20	80	50
bn_ASV_000038	bn_ASV_000089	68	56.6666666666667	80	90	100	70	70	50	0	10	40	30	90	50
bn_ASV_000038	bn_ASV_000151	66	55	80	90	80	80	100	70	10	0	10	30	60	50
bn_ASV_000038	bn_ASV_000203	51	42.5	60	80	70	90	60	60	50	0	30	10	0	0
bn_ASV_000038	bn_ASV_000397	55	45.8333333333333	40	90	90	40	50	80	50	0	0	0	70	40
bn_ASV_000038	bp_ASV_000036	73	60.8333333333333	60	90	90	80	80	80	30	0	30	70	70	50
bn_ASV_000038	bp_ASV_000038	78	65	70	80	90	80	100	80	60	10	40	70	70	30
bn_ASV_000038	en_ASV_00077	67	55.8333333333333	70	70	90	80	80	60	30	0	0	50	90	50
bn_ASV_000039	bn_ASV_000001	61	50.8333333333333	100	90	100	40	60	30	0	10	0	0	90	90
bn_ASV_000039	bn_ASV_000017	62	51.6666666666667	100	100	100	80	60	30	0	0	0	0	60	90
bn_ASV_000039	bn_ASV_000026	62	51.6666666666667	100	90	100	70	60	20	0	0	0	0	90	90
bn_ASV_000039	bn_ASV_000036	59	49.1666666666667	80	100	100	80	60	30	0	0	0	0	60	80
bn_ASV_000039	bn_ASV_000037	64	53.3333333333333	100	100	100	70	50	30	0	0	0	0	90	100
bn_ASV_000039	bn_ASV_000059	61	50.8333333333333	90	100	90	80	50	10	0	0	0	0	90	100
bn_ASV_000039	bn_ASV_000072	51	42.5	80	90	80	80	60	20	0	0	0	0	50	50
bn_ASV_000039	bn_ASV_000073	60	50	90	100	100	70	40	0	0	0	0	0	100	100
bn_ASV_000039	bn_ASV_000078	62	51.6666666666667	90	100	100	60	60	30	0	0	0	0	90	90
bn_ASV_000039	bn_ASV_000088	61	50.8333333333333	100	100	100	70	20	10	0	10	0	0	100	100
bn_ASV_000039	bn_ASV_000089	60	50	80	100	100	70	60	20	0	0	0	0	90	80
bn_ASV_000039	bn_ASV_000102	59	49.1666666666667	90	90	100	70	20	20	0	0	0	0	100	100
bn_ASV_000039	bn_ASV_000104	54	45	60	90	80	70	50	20	0	10	0	0	90	70
bn_ASV_000039	bn_ASV_000107	56	46.6666666666667	100	100	90	50	30	0	0	0	0	0	90	100
bn_ASV_000039	bn_ASV_000125	54	45	90	100	100	60	20	20	0	0	0	0	70	80
bn_ASV_000039	bn_ASV_000129	60	50	100	100	100	80	50	30	0	10	0	0	60	70
bn_ASV_000039	bn_ASV_000133	58	48.3333333333333	90	90	90	70	40	20	0	0	0	0	90	90
bn_ASV_000039	bn_ASV_000151	59	49.1666666666667	90	90	80	70	60	30	0	0	0	0	80	90
bn_ASV_000039	bn_ASV_000184	54	45	90	90	70	60	30	20	0	0	0	0	90	90
bn_ASV_000039	bn_ASV_000193	52	43.3333333333333	100	100	90	50	0	0	0	0	0	0	90	90
bn_ASV_000039	bn_ASV_000197	41	34.1666666666667	90	90	90	30	30	0	0	0	0	0	20	60
bn_ASV_000039	bn_ASV_000210	50	41.6666666666667	80	80	100	50	40	0	0	0	0	0	70	80
bn_ASV_000039	bn_ASV_000213	47	39.1666666666667	90	90	70	20	0	0	0	0	0	0	100	100
bn_ASV_000039	bn_ASV_000226	44	36.6666666666667	90	90	90	10	0	0	0	0	0	0	70	90
bn_ASV_000039	bn_ASV_000230	53	44.1666666666667	90	100	100	50	20	0	0	0	0	0	80	90
bn_ASV_000039	bn_ASV_000232	45	37.5	80	80	90	30	0	0	0	0	0	0	80	90
bn_ASV_000039	bn_ASV_000239	51	42.5	60	90	90	80	40	10	0	0	0	0	70	70
bn_ASV_000039	bn_ASV_000244	48	40	100	100	100	10	0	0	0	0	0	0	80	90
bn_ASV_000039	bn_ASV_000252	44	36.6666666666667	80	80	100	0	0	0	0	0	0	0	80	100
bn_ASV_000039	bn_ASV_000271	45	37.5	90	90	80	30	0	0	0	0	0	0	80	80
bn_ASV_000039	bn_ASV_000280	39	32.5	90	90	100	0	0	0	0	0	0	0	30	80
bn_ASV_000039	bn_ASV_000290	39	32.5	80	80	80	0	10	0	0	0	0	0	50	90
bn_ASV_000039	bn_ASV_000294	34	28.3333333333333	70	50	50	0	0	0	0	0	0	0	80	90
bn_ASV_000039	bn_ASV_000302	41	34.1666666666667	90	100	90	20	0	0	0	0	0	0	30	80
bn_ASV_000039	bn_ASV_000306	40	33.3333333333333	90	80	100	0	0	0	0	0	0	0	50	80
bn_ASV_000039	bn_ASV_000308	45	37.5	80	80	90	40	0	10	0	0	0	0	60	90
bn_ASV_000039	bn_ASV_000331	45	37.5	100	70	90	10	0	20	0	0	0	0	80	80
bn_ASV_000039	bn_ASV_000333	41	34.1666666666667	70	90	90	30	0	0	0	0	0	0	70	60
bn_ASV_000039	bn_ASV_000348	41	34.1666666666667	90	70	70	10	10	10	0	0	0	0	70	80
bn_ASV_000039	bn_ASV_000361	44	36.6666666666667	80	90	60	30	0	0	0	0	0	0	80	100
bn_ASV_000039	bn_ASV_000398	43	35.8333333333333	80	90	90	50	0	0	0	0	0	0	40	80
bn_ASV_000039	bn_ASV_000411	36	30	80	70	70	30	0	0	0	0	0	0	50	60
bn_ASV_000039	bn_ASV_000431	39	32.5	80	90	70	40	10	0	0	0	0	0	30	70
bn_ASV_000039	bn_ASV_000457	37	30.8333333333333	90	80	90	10	0	0	0	0	0	0	30	70
bn_ASV_000039	bn_ASV_000474	41	34.1666666666667	80	70	40	40	20	0	0	0	0	0	70	90
bn_ASV_000039	bn_ASV_000484	37	30.8333333333333	60	90	60	40	0	10	0	0	0	0	50	60
bn_ASV_000039	bn_ASV_000511	41	34.1666666666667	80	80	50	0	20	0	0	0	0	0	90	90
bn_ASV_000039	bn_ASV_000528	35	29.1666666666667	90	70	50	10	0	0	0	0	0	0	30	100
bn_ASV_000039	bn_ASV_000607	38	31.6666666666667	100	100	50	0	0	0	0	0	0	0	50	80
bn_ASV_000039	bp_ASV_000039	58	48.3333333333333	100	100	90	70	10	20	0	0	0	0	90	100
bn_ASV_000039	bp_ASV_000059	58	48.3333333333333	100	100	100	60	20	10	0	0	0	0	90	100
bn_ASV_000039	bp_ASV_000078	56	46.6666666666667	70	100	80	60	60	30	0	10	0	0	70	80
bn_ASV_000039	bp_ASV_000088	55	45.8333333333333	100	100	90	50	10	10	0	10	0	0	90	90
bn_ASV_000039	bp_ASV_000089	49	40.8333333333333	90	90	80	60	0	20	0	0	0	0	70	80
bn_ASV_000039	bp_ASV_000102	51	42.5	100	100	80	30	10	10	0	0	0	0	90	90
bn_ASV_000039	bp_ASV_000170	47	39.1666666666667	100	100	80	0	0	0	0	0	0	0	90	100
bn_ASV_000039	bp_ASV_000197	38	31.6666666666667	70	80	100	10	20	10	0	0	0	0	40	50
bn_ASV_000039	bp_ASV_000213	47	39.1666666666667	100	100	90	0	0	0	0	0	0	0	90	90
bn_ASV_000039	bp_ASV_000222	38	31.6666666666667	100	80	70	0	0	0	0	0	0	0	40	90
bn_ASV_000039	bp_ASV_000230	49	40.8333333333333	90	100	80	50	20	10	0	0	0	0	70	70
bn_ASV_000039	bp_ASV_000244	40	33.3333333333333	80	90	60	10	0	0	0	0	0	0	80	80
bn_ASV_000039	bp_ASV_000271	40	33.3333333333333	90	100	60	10	0	0	0	0	0	0	70	70
bn_ASV_000039	bp_ASV_000279	38	31.6666666666667	90	60	50	0	0	0	0	0	0	0	90	90
bn_ASV_000039	bp_ASV_000302	36	30	90	90	70	10	0	0	0	0	0	0	20	80
bn_ASV_000039	bp_ASV_000304	44	36.6666666666667	90	90	80	50	0	10	0	0	0	0	60	60
bn_ASV_000039	bp_ASV_000306	38	31.6666666666667	100	90	60	0	0	0	0	0	0	0	50	80
bn_ASV_000039	bp_ASV_000308	45	37.5	90	100	80	40	10	0	0	0	0	0	60	70
bn_ASV_000039	bp_ASV_000319	36	30	90	100	50	0	0	0	0	0	0	0	50	70
bn_ASV_000039	bp_ASV_000348	43	35.8333333333333	100	70	60	30	10	10	0	0	0	0	80	70
bn_ASV_000039	bp_ASV_000367	41	34.1666666666667	100	100	80	20	10	0	0	0	0	0	40	60
bn_ASV_000039	bp_ASV_000398	42	35	90	90	90	30	0	0	0	0	0	0	50	70
bn_ASV_000039	bp_ASV_000402	39	32.5	90	80	70	30	0	10	0	0	0	0	40	70
bn_ASV_000039	bp_ASV_000413	49	40.8333333333333	90	100	60	40	30	20	0	0	0	0	70	80
bn_ASV_000039	bp_ASV_000415	36	30	100	80	50	0	0	0	0	0	0	0	50	80
bn_ASV_000039	bp_ASV_000457	35	29.1666666666667	80	100	60	0	0	0	0	0	0	0	50	60
bn_ASV_000039	bp_ASV_000599	35	29.1666666666667	90	100	70	10	0	0	0	0	0	0	20	60
bn_ASV_000039	en_ASV_00016	56	46.6666666666667	100	100	100	70	30	0	0	0	0	0	90	70
bn_ASV_000039	en_ASV_00053	56	46.6666666666667	100	100	90	40	40	10	0	0	0	0	80	100
bn_ASV_000039	en_ASV_00077	59	49.1666666666667	80	80	90	80	60	30	0	0	0	0	100	70
bn_ASV_000039	en_ASV_00092	58	48.3333333333333	100	100	100	70	40	0	0	0	0	0	80	90
bn_ASV_000039	en_ASV_00112	60	50	100	90	90	80	40	20	0	0	0	0	90	90
bn_ASV_000039	en_ASV_00366	48	40	100	100	80	60	50	0	0	0	0	0	0	90
bn_ASV_000039	en_ASV_00406	38	31.6666666666667	100	90	70	20	0	0	0	0	0	0	50	50
bn_ASV_000039	en_ASV_00472	54	45	90	90	70	40	40	10	0	10	0	0	90	100
bn_ASV_000039	en_ASV_00570	46	38.3333333333333	100	90	80	10	0	0	0	0	0	0	80	100
bn_ASV_000039	en_ASV_00583	46	38.3333333333333	90	100	100	50	20	10	0	0	0	0	40	50
bn_ASV_000039	en_ASV_00636	48	40	100	100	90	20	10	0	0	0	0	0	80	80
bn_ASV_000039	en_ASV_00683	44	36.6666666666667	100	70	70	20	0	0	0	0	0	0	80	100
bn_ASV_000039	en_ASV_00715	45	37.5	100	80	90	40	0	0	0	0	0	0	70	70
bn_ASV_000039	en_ASV_00804	38	31.6666666666667	100	90	90	20	0	0	0	0	0	0	20	60
bn_ASV_000039	en_ASV_00879	41	34.1666666666667	100	90	70	0	0	0	0	0	0	0	60	90
bn_ASV_000039	en_ASV_00954	39	32.5	100	60	80	40	0	0	0	0	0	0	40	70
bn_ASV_000039	en_ASV_00983	50	41.6666666666667	100	90	100	20	10	0	0	0	0	0	90	90
bn_ASV_000039	en_ASV_01063	49	40.8333333333333	90	70	80	70	20	10	0	0	0	0	70	80
bn_ASV_000039	en_ASV_01073	38	31.6666666666667	70	60	90	0	10	0	0	0	0	0	70	80
bn_ASV_000039	en_ASV_01121	37	30.8333333333333	70	80	60	60	30	10	0	0	0	0	30	30
bn_ASV_000039	en_ASV_01138	36	30	70	60	40	20	0	0	0	0	0	0	70	100
bn_ASV_000039	en_ASV_01180	44	36.6666666666667	80	80	70	40	20	0	0	0	0	0	60	90
bn_ASV_000039	ep_ASV_00029	50	41.6666666666667	90	100	80	50	20	0	0	0	0	0	60	100
bn_ASV_000039	ep_ASV_00032	50	41.6666666666667	100	100	90	60	40	0	0	0	0	0	50	60
bn_ASV_000039	ep_ASV_00037	52	43.3333333333333	100	100	80	30	10	10	0	0	0	0	90	100
bn_ASV_000039	ep_ASV_00040	39	32.5	100	90	80	40	10	0	0	0	0	0	40	30
bn_ASV_000039	ep_ASV_00070	45	37.5	100	100	80	10	0	0	0	0	0	0	70	90
bn_ASV_000039	ep_ASV_00084	44	36.6666666666667	100	90	60	20	10	0	0	0	0	0	70	90
bn_ASV_000039	ep_ASV_00127	46	38.3333333333333	90	90	80	30	0	0	0	0	0	0	80	90
bn_ASV_000039	ep_ASV_00213	47	39.1666666666667	90	70	80	30	10	10	0	0	0	0	90	90
bn_ASV_000039	ep_ASV_00246	40	33.3333333333333	90	80	70	10	0	0	0	0	0	0	60	90
bn_ASV_000039	ep_ASV_00264	37	30.8333333333333	100	80	40	30	0	0	0	0	0	0	60	60
bn_ASV_000039	ep_ASV_00301	37	30.8333333333333	90	90	80	20	0	0	0	0	0	0	30	60
bn_ASV_000039	ep_ASV_00305	37	30.8333333333333	80	90	50	20	20	10	0	0	0	0	40	60
bn_ASV_000039	ep_ASV_00317	42	35	90	90	60	40	0	0	0	0	0	0	60	80
bn_ASV_000039	ep_ASV_00350	42	35	60	90	70	40	10	0	0	0	0	0	70	80
bn_ASV_000039	ep_ASV_00364	38	31.6666666666667	90	90	60	40	0	10	0	0	0	0	30	60
bn_ASV_000043	bn_ASV_000001	68	56.6666666666667	0	0	0	30	60	100	100	90	100	100	80	20
bn_ASV_000043	bn_ASV_000012	68	56.6666666666667	0	0	0	30	60	100	100	90	100	100	80	20
bn_ASV_000043	bn_ASV_000015	62	51.6666666666667	0	0	0	30	60	90	90	80	90	90	70	20
bn_ASV_000043	bn_ASV_000025	64	53.3333333333333	0	0	0	30	30	90	100	90	100	100	80	20
bn_ASV_000043	bn_ASV_000028	59	49.1666666666667	0	0	0	30	60	90	90	70	80	90	70	10
bn_ASV_000043	bn_ASV_000054	58	48.3333333333333	0	0	0	30	30	90	80	90	80	90	80	10
bn_ASV_000043	bn_ASV_000062	47	39.1666666666667	0	0	0	0	0	60	80	70	90	90	60	20
bn_ASV_000043	bn_ASV_000064	50	41.6666666666667	0	0	0	30	60	90	90	80	80	20	50	0
bn_ASV_000043	bn_ASV_000069	45	37.5	0	0	0	0	0	60	90	90	100	60	40	10
bn_ASV_000043	bn_ASV_000077	57	47.5	0	0	0	30	50	90	90	80	80	90	50	10
bn_ASV_000043	bn_ASV_000079	54	45	0	0	0	30	30	40	100	80	80	90	70	20
bn_ASV_000043	bn_ASV_000097	48	40	0	0	0	0	50	70	90	70	70	60	60	10
bn_ASV_000043	bn_ASV_000112	55	45.8333333333333	0	0	0	20	50	90	90	70	80	70	70	10
bn_ASV_000043	bn_ASV_000116	61	50.8333333333333	0	0	0	0	60	100	100	90	90	100	70	0
bn_ASV_000043	bn_ASV_000142	49	40.8333333333333	0	0	0	10	60	50	60	60	100	80	60	10
bn_ASV_000043	bn_ASV_000156	53	44.1666666666667	0	0	0	20	50	80	70	80	80	80	60	10
bn_ASV_000043	bn_ASV_000161	36	30	0	0	0	0	30	50	60	60	50	60	50	0
bn_ASV_000043	bn_ASV_000178	54	45	0	0	0	30	60	100	100	70	50	80	50	0
bn_ASV_000043	bn_ASV_000208	40	33.3333333333333	0	0	0	0	60	80	70	30	40	80	40	0
bn_ASV_000043	bn_ASV_000281	45	37.5	0	0	0	0	10	10	70	90	90	90	70	20
bn_ASV_000043	bn_ASV_000341	40	33.3333333333333	0	0	0	20	30	50	60	60	80	50	50	0
bn_ASV_000043	bp_ASV_000001	65	54.1666666666667	0	0	0	30	60	100	90	90	90	90	80	20
bn_ASV_000043	bp_ASV_000012	65	54.1666666666667	0	0	0	30	60	100	90	90	90	90	80	20
bn_ASV_000043	bp_ASV_000015	67	55.8333333333333	0	0	0	30	60	100	100	90	100	100	70	20
bn_ASV_000043	bp_ASV_000022	59	49.1666666666667	0	0	0	10	40	90	90	90	90	90	70	20
bn_ASV_000043	bp_ASV_000043	53	44.1666666666667	0	0	0	0	50	100	100	80	70	90	40	0
